halfYear,isHoliday,partOfDay,weatherA,weatherB,SA2_Name,SA3_Name,trafficCount,population,crashesCount
2022H1,1,Night,Fine,Null,Otahuhu South West,Otahuhu,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Otara South West,Otara,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Otara West,Otara,5146413.662983425,1635500.0,2
2022H1,1,Night,Fine,Null,Oteha West,Oteha ,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Pakuranga Heights East,Pakuranga Heights ,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Pakuranga Heights South West,Pakuranga Heights ,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Papakura Eastburn,Papakura,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Papakura West,Papakura,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Papatoetoe Central East,Papatoetoe,5146413.662983425,1635500.0,2
2022H1,1,Night,Fine,Null,Papatoetoe East,Papatoetoe,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Papatoetoe South,Papatoetoe,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Papatoetoe South West,Papatoetoe,5146413.662983425,1635500.0,2
2022H1,1,Night,Fine,Null,Penrose,Penrose,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Pinehill South,Pinehill,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Point England South,Point England,5146413.662983425,1635500.0,2
2022H1,1,Night,Fine,Null,Puni,Patumahoe,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Queen Street,Auckland City Centre,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Queen Street South West,Auckland City Centre,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Ramarama,Franklin Central,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Ranui Domain,Ranui (Auckland),5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Remuera East,Remuera,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Rongomai West,Otara,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Rosebank Peninsula,Avondale (Auckland),5146413.662983425,1635500.0,3
2022H1,1,Night,Fine,Null,Rosehill,Rosehill,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Rowandale West,Manurewa,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Shelly Park,Shelly Park,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Takanini Industrial,Takanini ,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Takanini South,Takanini ,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Te Atatu Peninsula East,Te Atatu Peninsula,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Te Papapa,Onehunga,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,The Gardens (Auckland),The Gardens (Auckland),5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Three Kings North,Three Kings,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Three Kings South,Three Kings,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Turanga,Franklin North,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Waiuku Central,Waiuku,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Wesley South,Wesley,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Wesley West,Wesley,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,West Harbour West,West Harbour,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Null,Windsor Park,Windsor Park,5146413.662983425,1635500.0,2
2022H1,1,Night,Fine,Null,Wiri West,Wiri,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Strong wind,Hillpark South,Hillpark,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Strong wind,Quay Street-Customs Street,Auckland City Centre,5146413.662983425,1635500.0,1
2022H1,1,Night,Fine,Strong wind,Warkworth West,Warkworth,5146413.662983425,1635500.0,1
2022H1,1,Night,Heavy rain,Null,Epsom North,Epsom ,5146413.662983425,1635500.0,1
2022H1,1,Night,Heavy rain,Null,Pahurehure,Pahurehure,5146413.662983425,1635500.0,1
2022H1,1,Night,Heavy rain,Null,Tamakae,Waiuku,5146413.662983425,1635500.0,1
2022H1,1,Night,Heavy rain,Null,Waitakere Ranges North,Waitakere West,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Ararimu,Hunua-Ararimu,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Bombay Hills,Franklin Central,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Epsom North,Epsom ,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Glen Innes East-Wai O Taiki Bay,Glen Innes-Wai O Taiki Bay,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Hobson Ridge South,Auckland City Centre,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Mairangi Bay South,Mairangi Bay ,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Middlefield,East Tamaki Heights,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Mount Roskill North,Mount Roskill,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Northcote Tuff Crater,Northcote (Auckland),5146413.662983425,1635500.0,2
2022H1,1,Night,Light rain,Null,One Tree Hill Amaru,One Tree Hill,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Otahuhu Central,Otahuhu,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Owairaka West,Mount Albert,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Penrose,Penrose,5146413.662983425,1635500.0,2
2022H1,1,Night,Light rain,Null,Point Chevalier West,Point Chevalier,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Point England South,Point England,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Queen Street South West,Auckland City Centre,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Saint Marys Bay,Saint Marys Bay,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Sandspit,Mahurangi Peninsula,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Takapuna West,Takapuna,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Three Kings South,Three Kings,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Titirangi South,Titirangi,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Wairau Valley,Glenfield ,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Null,Wesley West,Wesley,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Strong wind,Dairy Flat South,Dairy Flat,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Strong wind,Kaukapakapa Rural,Kaukapakapa-Waitoki,5146413.662983425,1635500.0,1
2022H1,1,Night,Light rain,Strong wind,Ponsonby East,Ponsonby,5146413.662983425,1635500.0,1
2022H1,1,Night,Mist or Fog,Null,Oteha West,Oteha ,5146413.662983425,1635500.0,1
2022H1,1,Night,Mist or Fog,Null,Papakura North,Papakura,5146413.662983425,1635500.0,1
2022H1,1,Night,Mist or Fog,Null,Papatoetoe East,Papatoetoe,5146413.662983425,1635500.0,1
2022H1,1,Night,Mist or Fog,Null,South Head,Rodney West,5146413.662983425,1635500.0,1
2022H2,0,Day,Fine,Frost,Cheltenham,Devonport,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Frost,Kingsway,Red Beach,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Frost,Manurewa West,Manurewa,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Frost,Mount Roskill Central North,Mount Roskill,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Frost,Papatoetoe East,Papatoetoe,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Frost,Point Chevalier West,Point Chevalier,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Frost,Queen Street South West,Auckland City Centre,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Akoranga,Northcote (Auckland),5478785.972826087,1646500.0,12
2022H2,0,Day,Fine,Null,Albany Heights,Albany,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Albany South,Albany,5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Alfriston,Alfriston,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Anselmi Ridge,Pukekohe North East,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Anzac Avenue,Auckland City Centre,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Aorere Central,Mangere East,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Aorere South East,Papatoetoe,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Aorere South West,Papatoetoe,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Ardmore,Franklin Central,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Armoy,East Tamaki,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Auckland Airport,Mangere ,5478785.972826087,1646500.0,14
2022H2,0,Day,Fine,Null,Auckland-University,Auckland City Centre,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Avondale Central (Auckland),Avondale (Auckland),5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Avondale North West (Auckland),Avondale (Auckland),5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Avondale Rosebank (Auckland),Avondale (Auckland),5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Avondale South (Auckland),Avondale (Auckland),5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Avondale West (Auckland),Avondale (Auckland),5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Awaruku,Torbay-Waiake,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Balmoral,Mount Eden  ,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Baverstock,Flat Bush,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Bayswater,Bayswater,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Bayview East (Auckland),Bayview (Auckland),5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Bayview South (Auckland),Bayview (Auckland),5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Bayview West (Auckland),Bayview (Auckland),5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Beach Haven East,Beach Haven ,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Beach Haven West,Beach Haven ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Belmont (Auckland),Belmont (Auckland),5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Birdwood West,Waitakere West,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Birkdale Central,Birkdale,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Birkdale North,Birkdale,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Birkenhead North,Birkenhead ,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Birkenhead North West,Birkenhead ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Birkenhead South,Birkenhead ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Blockhouse Bay Central,Blockhouse Bay ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Blockhouse Bay East,Blockhouse Bay ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Blockhouse Bay South,Blockhouse Bay ,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Bombay Hills,Franklin Central,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Botany Central,East Tamaki,5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Botany Downs West,Botany Downs,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Botany Junction,East Tamaki,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Browns Bay Central,Browns Bay,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Buckland,Pukekohe South,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Bucklands Beach Murvale,Bucklands Beach ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Bucklands Beach North,Bucklands Beach ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Burbank,Manurewa,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Castor Bay North,Castor Bay,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Chapel Downs,Flat Bush,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Clarks Beach,Franklin West,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Clendon Park East,Clendon Park ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Clendon Park North,Clendon Park ,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Clendon Park West,Clendon Park ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Clevedon,Franklin North,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Clover Park East,Clover Park ,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Clover Park North,Clover Park ,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Clover Park South,Clover Park ,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Coatesville,Coatesville-Riverhead,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,College Hill,Freemans Bay,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Conifer Grove East,Conifer Grove,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Conifer Grove West,Conifer Grove,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Dairy Flat North,Dairy Flat,5478785.972826087,1646500.0,8
2022H2,0,Day,Fine,Null,Dairy Flat South,Dairy Flat,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Dairy Flat West,Dairy Flat,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Dannemora South,Dannemora,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Devonport,Devonport,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Dingwall,Papatoetoe,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Dome Valley-Matakana,Rodney North,5478785.972826087,1646500.0,22
2022H2,0,Day,Fine,Null,Donegal Park West,Flat Bush,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Drury East,Drury,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,East Tamaki,East Tamaki,5478785.972826087,1646500.0,13
2022H2,0,Day,Fine,Null,Eastern Beach,Eastern Beach,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Eden Terrace,Eden Terrace,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Eden Valley,Mount Eden  ,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Ellerslie Central,Ellerslie,5478785.972826087,1646500.0,23
2022H2,0,Day,Fine,Null,Ellerslie East,Ellerslie,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Ellerslie South,Ellerslie,5478785.972826087,1646500.0,10
2022H2,0,Day,Fine,Null,Ellerslie West,Ellerslie,5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Epsom Central-North,Epsom ,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Epsom Central-South,Epsom ,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Epsom East,Epsom ,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Epsom North,Epsom ,5478785.972826087,1646500.0,21
2022H2,0,Day,Fine,Null,Epsom South,Epsom ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Fairview Heights,Fairview Heights,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Favona East,Favona ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Favona North,Favona ,5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Favona West,Favona ,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Ferguson,Otara,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Forrest Hill East,Forrest Hill ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Forrest Hill West,Forrest Hill ,5478785.972826087,1646500.0,10
2022H2,0,Day,Fine,Null,Freemans Bay,Freemans Bay,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Fruitvale,New Lynn ,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Glamorgan,Torbay-Waiake,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Glen Eden Central,Glen Eden,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Glen Eden North,Glen Eden,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Glen Eden Rosier,Glen Eden,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Glen Eden West,Glen Eden,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Glen Eden Woodglen,Glen Eden,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Glen Innes East-Wai O Taiki Bay,Glen Innes-Wai O Taiki Bay,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Glen Innes West,Glen Innes-Wai O Taiki Bay,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Glenavon,Avondale (Auckland),5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Glenbrook,Franklin West,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Glendene North East,Glendene,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Glendene North West,Glendene,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Glendene South,Glendene,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Glendowie North,Glendowie ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Glendowie South East,Glendowie ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Glendowie South West,Glendowie ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Glenfield Central,Glenfield ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Glenfield East,Glenfield ,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Glenfield North,Glenfield ,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Glenfield West,Glenfield ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Golflands,Golflands,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Goodwood Heights East,Goodwood Heights,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Goodwood Heights West,Goodwood Heights,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Grafton,Grafton,5478785.972826087,1646500.0,11
2022H2,0,Day,Fine,Null,Grafton West,Grafton,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Grange,Papatoetoe,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Green Bay North,Green Bay ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Green Bay South,Green Bay ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Greenhithe East,Greenhithe,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Greenhithe South,Greenhithe,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Greenlane Central,Greenlane ,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Greenlane North,Greenlane ,5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Greenlane South,Greenlane ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Grey Lynn Central,Grey Lynn ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Grey Lynn East,Grey Lynn ,5478785.972826087,1646500.0,15
2022H2,0,Day,Fine,Null,Grey Lynn North,Grey Lynn ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Grey Lynn West,Grey Lynn ,5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Half Moon Bay West,Half Moon Bay,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Harania North,Mangere East,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Helensville,Helensville,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Henderson Central,Henderson,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Henderson East,Henderson,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Henderson Larnoch,Henderson,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Henderson Lincoln East,Henderson,5478785.972826087,1646500.0,16
2022H2,0,Day,Fine,Null,Henderson Lincoln South,Henderson,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Henderson Lincoln West,Henderson,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Henderson North,Henderson,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Henderson North East,Henderson,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Henderson Valley,Waitakere East,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Henderson Valley Park,Henderson,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Henderson West,Henderson,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Highland Park (Auckland),Highland Park (Auckland),5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Hillpark North,Hillpark,5478785.972826087,1646500.0,10
2022H2,0,Day,Fine,Null,Hillpark South,Hillpark,5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Hillsborough Central (Auckland),Hillsborough (Auckland),5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Hillsborough North (Auckland),Hillsborough (Auckland),5478785.972826087,1646500.0,10
2022H2,0,Day,Fine,Null,Hillsborough South (Auckland),Hillsborough (Auckland),5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Hilltop (Auckland),Flat Bush,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Hobson Ridge North,Auckland City Centre,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Hobson Ridge South,Auckland City Centre,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Hobsonville,Hobsonville,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Hobsonville Point Park,Hobsonville,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Homai Central,Manurewa,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Homai East,Manurewa,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Homai West,Manurewa,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Howick Central,Howick,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Howick East,Howick,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Howick West,Howick,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Hunua,Hunua-Ararimu,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Kaipara Hills,Rodney East,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Karangahape East,Auckland City Centre,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Karangahape West,Auckland City Centre,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Kaukapakapa,Kaukapakapa-Waitoki,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Kaukapakapa Rural,Kaukapakapa-Waitoki,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Kaurilands,Titirangi,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Kawakawa Bay-Orere,Franklin North,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Kelston North,Kelston ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Kelston South,Kelston ,5478785.972826087,1646500.0,7
2022H2,0,Day,Fine,Null,Kendallvale,Waiuku,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Kingseat-Karaka,Franklin Central,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Kingsland,Kingsland,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Kingsway,Red Beach,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Kohimarama Bay,Kohimarama,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Kumeu Rural East,Kumeu,5478785.972826087,1646500.0,9
2022H2,0,Day,Fine,Null,Kumeu Rural West,Kumeu,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Kumeu-Huapai North,Kumeu,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Laingholm,Laingholm,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Leabank,Manurewa,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Long Bay,Long Bay,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Lynfield Harbour View,Lynfield ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Mairangi Bay North,Mairangi Bay ,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Mangere Bridge,Mangere Bridge,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Mangere Bridge Ambury,Mangere Bridge,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Mangere Central,Mangere ,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Mangere East,Mangere East,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Mangere Mascot,Mangere ,5478785.972826087,1646500.0,9
2022H2,0,Day,Fine,Null,Mangere Mountain View,Mangere Bridge,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Mangere North,Mangere ,5478785.972826087,1646500.0,6
2022H2,0,Day,Fine,Null,Mangere South,Mangere ,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Mangere South East,Mangere ,5478785.972826087,1646500.0,14
2022H2,0,Day,Fine,Null,Mangere West,Mangere ,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Manly East,Manly,5478785.972826087,1646500.0,3
2022H2,0,Day,Fine,Null,Manly West,Manly,5478785.972826087,1646500.0,1
2022H2,0,Day,Fine,Null,Manukau Central,Manukau,5478785.972826087,1646500.0,30
2022H2,0,Day,Fine,Null,Manurewa Central,Manurewa,5478785.972826087,1646500.0,8
2022H2,0,Day,Fine,Null,Manurewa East,Manurewa,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Manurewa South,Manurewa,5478785.972826087,1646500.0,4
2022H2,0,Day,Fine,Null,Manurewa West,Manurewa,5478785.972826087,1646500.0,2
2022H2,0,Day,Fine,Null,Maraetai,Maraetai,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Massey Central,Massey,5478785.972826087,1646500.0,5
2022H2,0,Day,Fine,Null,Massey Keegan,Massey,5478785.972826087,1646500.0,12
2022H2,0,Day,Fine,Null,Massey Road North,Mangere East,5478785.972826087,1646500.0,4
