date,SA22023_V1_00,SA32023_V1_00,weatherA,weatherB,light
2024-06-07,141500,51460,Fine,None,night
2024-06-07,165700,52290,Light rain,None,night
2024-06-07,154802,51990,Light rain,None,night
2024-06-07,117600,50700,Fine,None,night
2024-06-07,154802,51990,Light rain,None,day
2024-06-07,111100,50420,Fine,None,day
2024-06-07,125701,50960,Fine,None,day
2024-06-07,149500,51710,Light rain,None,night
2024-06-07,128501,50980,Fine,None,night
2024-06-07,138400,51430,Fine,None,day
2024-06-07,144500,51660,Light rain,None,day
2024-06-07,121300,50790,Fine,None,night
2024-06-07,154901,51990,Light rain,None,night
2024-06-07,125701,50960,Fine,None,night
2024-06-07,160800,52100,Light rain,None,day
2024-06-07,123500,50840,Fine,None,day
2024-06-07,122600,50810,Fine,None,day
2024-06-07,117500,50670,Fine,None,night
2024-06-07,138400,51430,Fine,None,night
2024-06-07,166400,52190,Mist or Fog,None,night
2024-06-07,138501,51420,Fine,None,day
2024-06-07,128501,50980,Fine,None,day
2024-06-07,135100,51150,Fine,None,day
2024-06-07,159101,52100,Light rain,None,night
2024-06-07,136200,51430,Fine,None,night
2024-06-07,137400,51200,Light rain,None,night
2024-06-07,137202,51560,Light rain,None,day
2024-06-07,137202,51560,Light rain,None,night
2024-06-07,134000,51120,Light rain,None,night
2024-06-07,137201,51560,Light rain,None,day
2024-06-07,159401,52150,Light rain,None,day
2024-06-07,137100,51300,Light rain,None,day
2024-06-07,156301,51940,Light rain,None,night
2024-06-07,164603,51970,Light rain,None,night
2024-06-07,126401,50980,Fine,None,night
2024-06-07,156301,51940,Light rain,None,day
2024-06-07,115002,50610,Light rain,None,day
2024-06-07,148901,51960,Light rain,None,day
2024-06-07,148901,51960,Light rain,None,night
2024-06-07,144001,51260,Light rain,None,night
2024-06-07,159700,52130,Light rain,None,night
2024-06-07,117002,50890,Fine,None,night
2024-06-07,122801,51020,Fine,None,night
2024-06-07,133800,51150,Fine,None,day
2024-06-07,117003,50940,Fine,None,night
2024-06-07,117003,50940,Fine,None,day
2024-06-07,126200,51030,Fine,None,night
2024-06-07,121100,51290,Fine,None,night
2024-06-07,155901,51990,Light rain,None,day
2024-06-07,159801,52150,Light rain,None,day
2024-06-07,111601,50470,Fine,None,day
2024-06-07,159401,52150,Light rain,None,night
2024-06-07,159801,52150,Light rain,None,night
2024-06-07,114902,50590,Fine,None,day
2024-06-07,155901,51990,Light rain,None,night
2024-06-07,114902,50590,Fine,None,night
2024-06-07,164401,52320,Light rain,None,day
2024-06-07,147202,51710,Light rain,None,day
2024-06-07,149100,51710,Light rain,None,night
2024-06-07,122700,50840,Fine,None,day
2024-06-07,121100,51290,Fine,None,day
2024-06-07,127300,51040,Fine,None,night
2024-06-07,156400,51860,Light rain,None,night
2024-06-07,134200,51440,Fine,None,day
2024-06-07,144101,51570,Light rain,None,night
2024-06-07,156201,51990,Light rain,None,day
2024-06-07,159500,52130,Light rain,None,day
2024-06-07,142802,51500,Light rain,None,day
2024-06-07,144101,51570,Light rain,None,day
2024-06-07,134100,51150,Fine,None,day
2024-06-07,164603,51970,Light rain,None,day
2024-06-07,159500,52130,Light rain,None,night
2024-06-07,127900,50960,Fine,None,day
2024-06-07,115002,50610,Light rain,None,night
2024-06-07,134100,51150,Fine,None,night
2024-06-07,117001,50890,Fine,None,night
2024-06-07,158800,52100,Light rain,None,night
2024-06-07,143100,51400,Light rain,None,day
2024-06-07,147800,51670,Light rain,None,day
2024-06-07,149001,51790,Light rain,None,night
2024-06-07,142802,51500,Light rain,None,night
2024-06-07,156201,51990,Light rain,None,night
2024-06-07,165800,52280,Light rain,None,day
2024-06-07,142901,51580,Light rain,None,night
2024-06-07,126401,50980,Fine,None,day
2024-06-07,137100,51300,Light rain,None,night
2024-06-07,127801,50960,Fine,None,night
2024-06-07,115100,50570,Fine,None,day
2024-06-07,147500,51610,Light rain,None,night
2024-06-07,159301,52050,Light rain,None,night
2024-06-07,134200,51440,Fine,None,night
2024-06-07,137201,51560,Light rain,None,night
2024-06-07,127900,50960,Fine,None,night
2024-06-07,110900,50390,Fine,None,day
2024-06-07,159600,52090,Light rain,None,day
2024-06-07,164401,52320,Light rain,None,night
2024-06-07,134000,51120,Light rain,None,day
2024-06-07,117001,50890,Fine,None,day
2024-06-07,149001,51790,Light rain,None,day
2024-06-07,122801,51020,Fine,None,day
2024-06-07,120800,50770,Fine,None,night
2024-06-07,137400,51200,Light rain,None,day
2024-06-07,156000,51820,Light rain,None,day
2024-06-07,115400,50560,Fine,None,night
2024-06-07,120500,50770,Fine,None,day
2024-06-07,143900,51400,Light rain,None,day
2024-06-07,134500,51150,Fine,None,day
2024-06-07,158900,52000,Light rain,None,day
2024-06-07,127601,51290,Light rain,None,day
2024-06-07,164500,52320,Light rain,None,day
2024-06-07,156800,51980,Light rain,None,night
2024-06-07,115200,50580,Fine,None,night
2024-06-07,136700,51360,Light rain,None,night
2024-06-07,156800,51980,Light rain,None,day
2024-06-07,121001,50990,Fine,None,day
2024-06-07,122802,51020,Fine,None,day
2024-06-07,115300,50460,Light rain,None,day
2024-06-07,126601,51010,Fine,None,day
2024-06-07,134600,51360,Light rain,None,day
2024-06-07,157000,52030,Light rain,None,night
2024-06-07,165901,52300,Light rain,None,day
2024-06-07,134600,51360,Light rain,None,night
2024-06-07,136601,51510,Fine,None,night
2024-06-07,156901,52000,Light rain,None,day
2024-06-07,156901,52000,Light rain,None,night
2024-06-07,147700,51710,Light rain,None,night
2024-06-07,112500,50470,Fine,None,night
2024-06-07,126701,50960,Fine,None,day
2024-06-07,116601,50630,Fine,None,night
2024-06-07,147700,51710,Light rain,None,day
2024-06-07,148600,51620,Light rain,None,day
2024-06-07,123200,50950,Fine,None,night
2024-06-07,158900,52000,Light rain,None,night
2024-06-07,164602,51970,Light rain,None,day
2024-06-07,134400,51410,Fine,None,day
2024-06-07,126701,50960,Fine,None,night
2024-06-07,136601,51510,Fine,None,day
2024-06-07,115400,50560,Fine,None,day
2024-06-07,157000,52030,Light rain,None,day
2024-06-07,133900,51350,Light rain,None,night
2024-06-07,143900,51400,Light rain,None,night
2024-06-07,159000,52070,Light rain,None,night
2024-06-07,170300,52450,Light rain,None,day
2024-06-07,126300,51100,Fine,None,night
2024-06-07,137300,51370,Light rain,None,day
2024-06-07,128000,50860,Light rain,None,day
2024-06-07,116900,50680,Fine,None,day
2024-06-07,165302,52270,Light rain,None,day
2024-06-07,147202,51710,Light rain,None,night
2024-06-07,156101,51940,Light rain,None,night
2024-06-07,159700,52130,Light rain,None,day
2024-06-07,147400,51710,Light rain,None,day
2024-06-07,159600,52090,Light rain,None,night
2024-06-07,126300,51100,Fine,None,day
2024-06-07,115001,50610,Light rain,None,day
2024-06-07,123300,50840,Fine,None,day
2024-06-07,156101,51940,Light rain,None,day
2024-06-07,133900,51350,Light rain,None,day
2024-06-07,128000,50860,Light rain,None,night
2024-06-07,117002,50890,Fine,None,day
2024-06-07,111200,50410,Fine,None,night
2024-06-07,159000,52070,Light rain,None,day
2024-06-07,116701,50620,Fine,None,day
2024-06-07,136700,51360,Light rain,None,day
2024-06-07,143100,51400,Light rain,None,night
2024-06-07,148600,51620,Light rain,None,night
2024-06-07,115300,50460,Light rain,None,night
2024-06-07,116701,50620,Fine,None,night
2024-06-07,134500,51150,Fine,None,night
2024-06-07,121001,50990,Fine,None,night
2024-06-07,137000,51480,Fine,None,day
2024-06-07,147500,51610,Light rain,None,day
2024-06-07,156400,51860,Light rain,None,day
2024-06-07,115001,50610,Light rain,None,night
2024-06-07,137300,51370,Light rain,None,night
2024-06-07,156000,51820,Light rain,None,night
2024-06-07,120301,50920,Fine,None,night
2024-06-07,127601,51290,Light rain,None,night
2024-06-07,136001,51390,Fine,None,night
2024-06-07,149100,51710,Light rain,None,day
2024-06-07,116200,50550,Fine,None,night
2024-06-07,127500,50960,Fine,None,night
2024-06-07,120900,50940,Fine,None,night
2024-06-07,143800,51490,Light rain,None,day
2024-06-07,123200,50950,Fine,None,day
2024-06-07,143200,51630,Light rain,None,day
2024-06-07,116500,50660,Fine,None,day
2024-06-07,136400,51200,Fine,None,night
2024-06-07,126702,50960,Fine,None,day
2024-06-07,148501,51960,Light rain,None,night
2024-06-07,115501,50510,Fine,None,night
2024-06-07,157301,52000,Light rain,None,night
2024-06-07,157701,52020,Light rain,None,night
2024-06-07,134800,51150,Fine,None,night
2024-06-07,143800,51490,Light rain,None,night
2024-06-07,122802,51020,Fine,None,night
2024-06-07,170201,52460,Mist or Fog,None,night
2024-06-07,157101,51880,Light rain,None,night
2024-06-07,148401,51730,Light rain,None,night
2024-06-07,148300,51280,Light rain,None,day
2024-06-07,158300,52000,Light rain,None,night
2024-06-07,127001,50980,Fine,None,day
2024-06-07,148200,51620,Light rain,None,night
2024-06-07,148200,51620,Light rain,None,day
2024-06-07,123000,50970,Fine,None,night
2024-06-07,123000,50970,Fine,None,day
2024-06-07,116101,50610,Fine,None,night
2024-06-07,158603,52000,Light rain,None,day
2024-06-07,111100,50420,Fine,None,night
2024-06-07,135800,51440,Fine,None,night
2024-06-07,115901,50510,Fine,None,day
2024-06-07,170101,52470,Light rain,None,night
2024-06-07,158200,52000,Light rain,None,day
2024-06-07,135500,51440,Fine,None,day
2024-06-07,116000,50600,Fine,None,day
2024-06-07,143500,51240,Fine,None,day
2024-06-07,127100,51040,Fine,None,day
2024-06-07,164601,51970,Light rain,None,day
2024-06-07,120900,50940,Fine,None,day
2024-06-07,143700,51660,Light rain,None,night
2024-06-07,147800,51670,Light rain,None,night
2024-06-07,116500,50660,Fine,None,night
2024-06-07,112401,50500,Light rain,None,day
2024-06-07,147900,51960,Light rain,None,day
2024-06-07,158603,52000,Light rain,None,night
2024-06-07,165400,52280,Light rain,None,day
2024-06-07,157200,51980,Light rain,None,night
2024-06-07,164602,51970,Light rain,None,night
2024-06-07,127400,51050,Fine,None,day
2024-06-07,157400,51840,Light rain,None,night
2024-06-07,158601,52000,Light rain,None,night
2024-06-07,136200,51430,Fine,None,day
2024-06-07,115601,50530,Fine,None,day
2024-06-07,157600,52060,Light rain,None,day
2024-06-07,115700,50550,Fine,None,day
2024-06-07,164500,52320,Light rain,None,night
2024-06-07,158700,52130,Light rain,None,night
2024-06-07,134700,51360,Light rain,None,day
2024-06-07,157200,51980,Light rain,None,day
2024-06-07,134800,51150,Fine,None,day
2024-06-07,136400,51200,Fine,None,day
2024-06-07,136501,51350,Light rain,None,day
2024-06-07,126702,50960,Fine,None,night
2024-06-07,147900,51960,Light rain,None,night
2024-06-07,120500,50770,Fine,None,night
2024-06-07,148501,51960,Light rain,None,day
2024-06-07,112401,50500,Light rain,None,night
2024-06-07,136502,51350,Light rain,None,day
2024-06-07,157101,51880,Light rain,None,day
2024-06-07,158800,52100,Light rain,None,day
2024-06-07,136502,51350,Light rain,None,night
2024-06-07,116601,50630,Fine,None,day
2024-06-07,127500,50960,Fine,None,day
2024-06-07,158700,52130,Light rain,None,day
2024-06-07,136501,51350,Light rain,None,night
2024-06-07,134700,51360,Light rain,None,night
2024-06-07,158001,52000,Light rain,None,night
2024-06-07,157301,52000,Light rain,None,day
2024-06-07,158001,52000,Light rain,None,day
2024-06-07,143600,51580,Light rain,None,day
2024-06-07,120800,50770,Fine,None,day
2024-06-07,135300,51150,Fine,None,night
2024-06-07,158501,52040,Light rain,None,night
2024-06-07,126901,50960,Fine,None,night
2024-06-07,135200,51440,Fine,None,night
2024-06-07,148000,51650,Light rain,None,night
2024-06-07,126901,50960,Fine,None,day
2024-06-07,157702,52020,Light rain,None,day
2024-06-07,136002,51230,Fine,None,day
2024-06-07,115700,50550,Fine,None,night
2024-06-07,136002,51230,Fine,None,night
2024-06-07,158402,52060,Light rain,None,day
2024-06-07,127200,51040,Fine,None,day
2024-06-07,165901,52300,Light rain,None,night
2024-06-07,148300,51280,Light rain,None,night
2024-06-07,122901,50940,Fine,None,night
2024-06-07,116101,50610,Fine,None,day
2024-06-07,135401,51360,Light rain,None,day
2024-06-07,120701,50920,Fine,None,night
2024-06-07,148101,51740,Light rain,None,day
2024-06-07,157800,52000,Light rain,None,night
2024-06-07,135300,51150,Fine,None,day
2024-06-07,157800,52000,Light rain,None,day
2024-06-07,127200,51040,Fine,None,night
2024-06-07,158401,52060,Light rain,None,night
2024-06-07,143600,51580,Light rain,None,night
2024-06-07,164601,51970,Light rain,None,night
2024-06-07,143301,51700,Fine,None,day
2024-06-07,127001,50980,Fine,None,night
2024-06-07,115800,50580,Fine,None,night
2024-06-07,157901,52020,Light rain,None,day
2024-06-07,115800,50580,Fine,None,day
2024-06-07,122901,50940,Fine,None,day
2024-06-07,135900,51150,Fine,None,day
2024-06-07,135200,51440,Fine,None,day
2024-06-07,123100,50840,Fine,None,day
2024-06-07,158401,52060,Light rain,None,day
2024-06-07,170001,52450,Light rain,None,night
2024-06-07,135700,51150,Fine,None,day
2024-06-07,165400,52280,Light rain,None,night
2024-06-07,143400,51550,Light rain,None,night
2024-06-07,127002,50980,Fine,None,day
2024-06-07,158102,52000,Light rain,None,day
2024-06-07,170101,52470,Light rain,None,day
2024-06-07,135700,51150,Fine,None,night
2024-06-07,158101,52000,Light rain,None,day
2024-06-07,135600,51350,Light rain,None,day
2024-06-07,148102,51790,Light rain,None,day
2024-06-07,135600,51350,Light rain,None,night
2024-06-07,135800,51440,Fine,None,day
2024-06-07,135500,51440,Fine,None,night
2024-06-07,143400,51550,Light rain,None,day
2024-06-07,127002,50980,Fine,None,night
2024-06-07,158402,52060,Light rain,None,night
2024-06-07,158101,52000,Light rain,None,night
2024-06-07,115901,50510,Fine,None,night
2024-06-07,157901,52020,Light rain,None,night
2024-06-07,112500,50470,Fine,None,day
2024-06-07,158102,52000,Light rain,None,night
2024-06-07,170001,52450,Light rain,None,day
2024-06-07,157702,52020,Light rain,None,night
2024-06-07,116200,50550,Fine,None,day
2024-06-07,148101,51740,Light rain,None,night
2024-06-07,135401,51360,Light rain,None,night
2024-06-07,158300,52000,Light rain,None,day
2024-06-07,136001,51390,Fine,None,day
2024-06-07,158002,52000,Light rain,None,day
2024-06-07,127100,51040,Fine,None,night
2024-06-07,120701,50920,Fine,None,day
2024-06-07,116000,50600,Fine,None,night
2024-06-07,158200,52000,Light rain,None,night
2024-06-07,143500,51240,Fine,None,night
2024-06-07,158002,52000,Light rain,None,night
2024-06-07,135900,51150,Fine,None,night
2024-06-08,154600,51820,Fine,None,day
2024-06-08,138501,51420,Fine,None,night
2024-06-08,125600,51030,Fine,None,night
2024-06-08,142501,51600,Fine,None,day
2024-06-08,142400,51400,Fine,None,night
2024-06-08,153900,51920,Fine,None,night
2024-06-08,142201,51490,Fine,None,day
2024-06-08,154701,51930,Fine,None,night
2024-06-08,154701,51930,Fine,None,day
2024-06-08,164800,52320,Fine,None,day
2024-06-08,138600,51560,Fine,None,night
2024-06-08,166400,52190,Fine,None,day
2024-06-08,142400,51400,Fine,None,day
2024-06-08,139201,51190,Fine,None,night
2024-06-08,120000,50740,Fine,None,day
2024-06-08,125500,51000,Fine,None,day
2024-06-08,120000,50740,Fine,None,night
2024-06-08,117600,50700,Fine,None,night
2024-06-08,138501,51420,Fine,None,day
2024-06-08,142202,51490,Fine,None,day
2024-06-08,123701,50820,Fine,None,night
2024-06-08,112200,50460,Fine,None,day
2024-06-08,164800,52320,Fine,None,night
2024-06-08,149600,51830,Fine,None,night
2024-06-08,153900,51920,Fine,None,day
2024-06-08,117600,50700,Fine,None,day
2024-06-08,158101,52000,Fine,None,day
2024-06-08,138502,51400,Fine,None,night
2024-06-08,149600,51830,Fine,None,day
2024-06-08,154801,51990,Fine,None,night
2024-06-08,123600,50810,Fine,None,night
2024-06-08,112301,50500,Fine,None,day
2024-06-08,154802,51990,Fine,None,day
2024-06-08,154802,51990,Fine,None,night
2024-06-08,118100,50620,Fine,None,night
2024-06-08,138600,51560,Fine,None,day
2024-06-08,140300,51460,Fine,None,night
2024-06-08,154001,51990,Fine,None,day
2024-06-08,156201,51990,Fine,None,night
2024-06-08,149001,51790,Fine,None,night
2024-06-08,140400,51530,Fine,None,day
2024-06-08,141900,51630,Fine,None,night
2024-06-08,120400,50800,Fine,None,night
2024-06-08,126401,50980,Fine,None,day
2024-06-08,148901,51960,Fine,None,day
2024-06-08,152600,52010,Fine,None,night
2024-06-08,137201,51560,Fine,None,night
2024-06-08,124700,51290,Fine,None,night
2024-06-08,118700,50710,Fine,None,day
2024-06-08,152500,51810,Fine,None,night
2024-06-08,156301,51940,Fine,None,day
2024-06-08,126401,50980,Fine,None,night
2024-06-08,118100,50620,Fine,None,day
2024-06-08,166000,52310,Fine,None,night
2024-06-08,164603,51970,Fine,None,night
2024-06-08,137201,51560,Fine,None,day
2024-06-08,112101,50410,Fine,None,night
2024-06-08,117700,50690,Fine,None,day
2024-06-08,125202,51050,Fine,None,night
2024-06-08,154001,51990,Fine,None,night
2024-06-08,139300,51430,Fine,None,day
2024-06-08,139300,51430,Fine,None,night
2024-06-08,125202,51050,Fine,None,day
2024-06-08,120201,50910,Fine,None,day
2024-06-08,139201,51190,Fine,None,day
2024-06-08,154801,51990,Fine,None,day
2024-06-08,138502,51400,Fine,None,day
2024-06-08,153301,52010,Fine,None,night
2024-06-08,155500,52030,Fine,None,night
2024-06-08,152201,51780,Fine,None,day
2024-06-08,126000,50960,Fine,None,night
2024-06-08,117001,50890,Fine,None,day
2024-06-08,156201,51990,Fine,None,day
2024-06-08,164900,52320,Fine,None,night
2024-06-08,125600,51030,Fine,None,day
2024-06-08,142600,51550,Fine,None,day
2024-06-08,166301,51970,Fine,None,night
2024-06-08,155301,51930,Fine,None,day
2024-06-08,138100,51430,Fine,None,day
2024-06-08,138400,51430,Fine,None,night
2024-06-08,153800,51910,Fine,None,night
2024-06-08,139400,51400,Fine,None,night
2024-06-08,118001,50860,Fine,None,day
2024-06-08,117800,50700,Fine,None,night
2024-06-08,154201,51990,Fine,None,night
2024-06-08,138800,51520,Fine,None,day
2024-06-08,149701,51280,Fine,None,day
2024-06-08,149800,51790,Fine,None,night
2024-06-08,125400,51000,Fine,None,night
