date,isHoliday,SA22023_V1_00_Filled,SA22023_V1_00_NAME,SA22023_V1_00_NAME_ASCII,SA32023_V1_00,SA32023_V1_00_NAME,SA32023_V1_00_NAME_ASCII,weatherA,weatherB,partOfDay,Traffic Count,Population
2024-06-03,1,141700,Epsom South,Epsom South,51460,Epsom ,Epsom ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,123300,Glenfield South West,Glenfield South West,50840,Glenfield ,Glenfield ,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,123300,Glenfield South West,Glenfield South West,50840,Glenfield ,Glenfield ,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,120000,Murrays Bay East,Murrays Bay East,50740,Murrays Bay,Murrays Bay,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,120000,Murrays Bay East,Murrays Bay East,50740,Murrays Bay,Murrays Bay,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,163502,Papakura Eastburn,Papakura Eastburn,52200,Papakura,Papakura,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,163502,Papakura Eastburn,Papakura Eastburn,52200,Papakura,Papakura,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,158700,Clendon Park North,Clendon Park North,52130,Clendon Park ,Clendon Park ,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,158700,Clendon Park North,Clendon Park North,52130,Clendon Park ,Clendon Park ,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,112500,Waitoki,Waitoki,50470,Kaukapakapa-Waitoki,Kaukapakapa-Waitoki,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,112500,Waitoki,Waitoki,50470,Kaukapakapa-Waitoki,Kaukapakapa-Waitoki,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,155401,Armoy,Armoy,51820,East Tamaki,East Tamaki,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,155401,Armoy,Armoy,51820,East Tamaki,East Tamaki,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,128401,Henderson East,Henderson East,50960,Henderson,Henderson,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,128401,Henderson East,Henderson East,50960,Henderson,Henderson,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,114901,Whangaparāoa Central,Whangaparaoa Central,50570,Stanmore Bay,Stanmore Bay,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,114901,Whangaparāoa Central,Whangaparaoa Central,50570,Stanmore Bay,Stanmore Bay,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,155200,Redcastle,Redcastle,51820,East Tamaki,East Tamaki,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,155200,Redcastle,Redcastle,51820,East Tamaki,East Tamaki,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,132100,Grey Lynn West,Grey Lynn West,51380,Grey Lynn ,Grey Lynn ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,132100,Grey Lynn West,Grey Lynn West,51380,Grey Lynn ,Grey Lynn ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,157702,Clover Park East,Clover Park East,52020,Clover Park ,Clover Park ,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,157702,Clover Park East,Clover Park East,52020,Clover Park ,Clover Park ,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,147800,Half Moon Bay West,Half Moon Bay West,51670,Half Moon Bay,Half Moon Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,147800,Half Moon Bay West,Half Moon Bay West,51670,Half Moon Bay,Half Moon Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,122801,Birkdale North,Birkdale North,51020,Birkdale,Birkdale,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,122801,Birkdale North,Birkdale North,51020,Birkdale,Birkdale,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,160601,Leabank,Leabank,52100,Manurewa,Manurewa,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,160601,Leabank,Leabank,52100,Manurewa,Manurewa,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,152600,Massey Road South,Massey Road South,52010,Māngere East,Mangere East,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,152600,Massey Road South,Massey Road South,52010,Māngere East,Mangere East,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,140700,Mount Roskill Central South,Mount Roskill Central South,51530,Mount Roskill,Mount Roskill,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,140700,Mount Roskill Central South,Mount Roskill Central South,51530,Mount Roskill,Mount Roskill,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,124100,Piha,Piha,50860,Waitākere West,Waitakere West,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,124100,Piha,Piha,50860,Waitākere West,Waitakere West,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,164100,Papakura Industrial,Papakura Industrial,52200,Papakura,Papakura,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,164100,Papakura Industrial,Papakura Industrial,52200,Papakura,Papakura,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,145101,Glendowie South West,Glendowie South West,51260,Glendowie ,Glendowie ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,145101,Glendowie South West,Glendowie South West,51260,Glendowie ,Glendowie ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,164401,Tamakae,Tamakae,52320,Waiuku,Waiuku,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,164401,Tamakae,Tamakae,52320,Waiuku,Waiuku,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,154500,Huntington Park,Huntington Park,51820,East Tamaki,East Tamaki,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,154500,Huntington Park,Huntington Park,51820,East Tamaki,East Tamaki,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,117500,Glamorgan,Glamorgan,50670,Torbay-Waiake,Torbay-Waiake,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,117500,Glamorgan,Glamorgan,50670,Torbay-Waiake,Torbay-Waiake,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,156700,Puhinui South,Puhinui South,51990,Papatoetoe,Papatoetoe,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,156700,Puhinui South,Puhinui South,51990,Papatoetoe,Papatoetoe,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,141102,Mission Bay Eastridge,Mission Bay Eastridge,51250,Mission Bay,Mission Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,141102,Mission Bay Eastridge,Mission Bay Eastridge,51250,Mission Bay,Mission Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,121401,Bayview West (Auckland),Bayview West (Auckland),50990,Bayview (Auckland),Bayview (Auckland),Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,121401,Bayview West (Auckland),Bayview West (Auckland),50990,Bayview (Auckland),Bayview (Auckland),Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,136200,Eden Park,Eden Park,51430,Mount Eden  ,Mount Eden  ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,136200,Eden Park,Eden Park,51430,Mount Eden  ,Mount Eden  ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,152700,Middlemore,Middlemore,52010,Māngere East,Mangere East,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,152700,Middlemore,Middlemore,52010,Māngere East,Mangere East,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,127400,Birkenhead South,Birkenhead South,51050,Birkenhead ,Birkenhead ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,127400,Birkenhead South,Birkenhead South,51050,Birkenhead ,Birkenhead ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,129101,Sunnyvale East,Sunnyvale East,51330,Sunnyvale,Sunnyvale,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,129101,Sunnyvale East,Sunnyvale East,51330,Sunnyvale,Sunnyvale,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,126300,Chatswood,Chatswood,51100,Chatswood,Chatswood,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,126300,Chatswood,Chatswood,51100,Chatswood,Chatswood,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,152000,Howick Central,Howick Central,51870,Howick,Howick,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,152000,Howick Central,Howick Central,51870,Howick,Howick,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,139501,Blockhouse Bay East,Blockhouse Bay East,51560,Blockhouse Bay ,Blockhouse Bay ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,139501,Blockhouse Bay East,Blockhouse Bay East,51560,Blockhouse Bay ,Blockhouse Bay ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,143600,Hillsborough South (Auckland),Hillsborough South (Auckland),51580,Hillsborough (Auckland),Hillsborough (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,143600,Hillsborough South (Auckland),Hillsborough South (Auckland),51580,Hillsborough (Auckland),Hillsborough (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,150400,Howick West,Howick West,51870,Howick,Howick,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,150400,Howick West,Howick West,51870,Howick,Howick,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,160202,Weymouth Central,Weymouth Central,52140,Weymouth ,Weymouth ,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,160202,Weymouth Central,Weymouth Central,52140,Weymouth ,Weymouth ,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,158401,Wiri North,Wiri North,52060,Wiri,Wiri,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,158401,Wiri North,Wiri North,52060,Wiri,Wiri,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,159801,Karaka Creek,Karaka Creek,52150,Franklin West,Franklin West,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,159801,Karaka Creek,Karaka Creek,52150,Franklin West,Franklin West,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,111700,Snells Beach,Snells Beach,50430,Mahurangi Peninsula,Mahurangi Peninsula,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,111700,Snells Beach,Snells Beach,50430,Mahurangi Peninsula,Mahurangi Peninsula,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,116000,Army Bay,Army Bay,50600,Army Bay,Army Bay,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,116000,Army Bay,Army Bay,50600,Army Bay,Army Bay,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,132501,Konini Road,Konini Road,51360,Titirangi,Titirangi,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,132501,Konini Road,Konini Road,51360,Titirangi,Titirangi,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,155602,Papatoetoe East,Papatoetoe East,51990,Papatoetoe,Papatoetoe,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,155602,Papatoetoe East,Papatoetoe East,51990,Papatoetoe,Papatoetoe,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,161100,Wattle Downs West,Wattle Downs West,52170,Wattle Downs,Wattle Downs,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,161100,Wattle Downs West,Wattle Downs West,52170,Wattle Downs,Wattle Downs,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,142101,Mount Roskill Central East,Mount Roskill Central East,51530,Mount Roskill,Mount Roskill,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,142101,Mount Roskill Central East,Mount Roskill Central East,51530,Mount Roskill,Mount Roskill,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,150301,Ōtāhuhu North West,Otahuhu North West,51830,Ōtāhuhu,Otahuhu,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,150301,Ōtāhuhu North West,Otahuhu North West,51830,Ōtāhuhu,Otahuhu,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,113700,Riverhead Forest,Riverhead Forest,50510,Coatesville-Riverhead,Coatesville-Riverhead,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,113700,Riverhead Forest,Riverhead Forest,50510,Coatesville-Riverhead,Coatesville-Riverhead,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,164201,Red Hill,Red Hill,52220,Red Hill,Red Hill,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,164201,Red Hill,Red Hill,52220,Red Hill,Red Hill,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,122802,Birkdale Central,Birkdale Central,51020,Birkdale,Birkdale,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,122802,Birkdale Central,Birkdale Central,51020,Birkdale,Birkdale,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,162800,Papakura West,Papakura West,52200,Papakura,Papakura,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,162800,Papakura West,Papakura West,52200,Papakura,Papakura,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,128301,McLaren Memorial Park,McLaren Memorial Park,50960,Henderson,Henderson,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,128301,McLaren Memorial Park,McLaren Memorial Park,50960,Henderson,Henderson,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,115200,Manly West,Manly West,50580,Manly,Manly,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,115200,Manly West,Manly West,50580,Manly,Manly,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,161500,Wattle Downs East,Wattle Downs East,52170,Wattle Downs,Wattle Downs,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,161500,Wattle Downs East,Wattle Downs East,52170,Wattle Downs,Wattle Downs,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,120701,West Harbour Luckens Point,West Harbour Luckens Point,50920,West Harbour,West Harbour,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,120701,West Harbour Luckens Point,West Harbour Luckens Point,50920,West Harbour,West Harbour,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,149500,Mount Wellington South East,Mount Wellington South East,51710,Mount Wellington,Mount Wellington,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,149500,Mount Wellington South East,Mount Wellington South East,51710,Mount Wellington,Mount Wellington,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,117201,Torbay West,Torbay West,50670,Torbay-Waiake,Torbay-Waiake,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,117201,Torbay West,Torbay West,50670,Torbay-Waiake,Torbay-Waiake,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,153900,Northpark South,Northpark South,51920,Northpark,Northpark,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,153900,Northpark South,Northpark South,51920,Northpark,Northpark,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,126901,Western Heights (Auckland),Western Heights (Auckland),50960,Henderson,Henderson,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,126901,Western Heights (Auckland),Western Heights (Auckland),50960,Henderson,Henderson,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,162500,Hingaia,Hingaia,52180,Karaka,Karaka,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,162500,Hingaia,Hingaia,52180,Karaka,Karaka,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,148800,Half Moon Bay North East,Half Moon Bay North East,51670,Half Moon Bay,Half Moon Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,148800,Half Moon Bay North East,Half Moon Bay North East,51670,Half Moon Bay,Half Moon Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,135401,Titirangi East,Titirangi East,51360,Titirangi,Titirangi,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,135401,Titirangi East,Titirangi East,51360,Titirangi,Titirangi,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,136501,New Lynn South,New Lynn South,51350,New Lynn ,New Lynn ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,136501,New Lynn South,New Lynn South,51350,New Lynn ,New Lynn ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,118700,Browns Bay South East,Browns Bay South East,50710,Browns Bay,Browns Bay,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,118700,Browns Bay South East,Browns Bay South East,50710,Browns Bay,Browns Bay,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,141900,Meadowbank West,Meadowbank West,51630,Meadowbank,Meadowbank,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,141900,Meadowbank West,Meadowbank West,51630,Meadowbank,Meadowbank,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,146400,Bucklands Beach North,Bucklands Beach North,51280,Bucklands Beach ,Bucklands Beach ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,146400,Bucklands Beach North,Bucklands Beach North,51280,Bucklands Beach ,Bucklands Beach ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,146100,Māngere Bridge Ambury,Mangere Bridge Ambury,51610,Māngere Bridge,Mangere Bridge,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,146100,Māngere Bridge Ambury,Mangere Bridge Ambury,51610,Māngere Bridge,Mangere Bridge,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,119201,Hobsonville,Hobsonville,50910,Hobsonville,Hobsonville,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,119201,Hobsonville,Hobsonville,50910,Hobsonville,Hobsonville,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,115901,Riverhead,Riverhead,50510,Coatesville-Riverhead,Coatesville-Riverhead,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,115901,Riverhead,Riverhead,50510,Coatesville-Riverhead,Coatesville-Riverhead,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,115400,Tindalls-Matakatia,Tindalls-Matakatia,50560,Tindalls-Matakatia,Tindalls-Matakatia,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,115400,Tindalls-Matakatia,Tindalls-Matakatia,50560,Tindalls-Matakatia,Tindalls-Matakatia,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,142301,Mount Roskill South East,Mount Roskill South East,51530,Mount Roskill,Mount Roskill,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,142301,Mount Roskill South East,Mount Roskill South East,51530,Mount Roskill,Mount Roskill,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,141801,Kohimarama Bay,Kohimarama Bay,51270,Kohimarama,Kohimarama,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,141801,Kohimarama Bay,Kohimarama Bay,51270,Kohimarama,Kohimarama,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,158501,Goodwood Heights West,Goodwood Heights West,52040,Goodwood Heights,Goodwood Heights,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,158501,Goodwood Heights West,Goodwood Heights West,52040,Goodwood Heights,Goodwood Heights,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,164800,Waiuku East,Waiuku East,52320,Waiuku,Waiuku,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,164800,Waiuku East,Waiuku East,52320,Waiuku,Waiuku,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,159500,Clendon Park West,Clendon Park West,52130,Clendon Park ,Clendon Park ,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,159500,Clendon Park West,Clendon Park West,52130,Clendon Park ,Clendon Park ,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,153301,Māngere East,Mangere East,52010,Māngere East,Mangere East,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,153301,Māngere East,Mangere East,52010,Māngere East,Mangere East,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,159700,Clendon Park East,Clendon Park East,52130,Clendon Park ,Clendon Park ,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,159700,Clendon Park East,Clendon Park East,52130,Clendon Park ,Clendon Park ,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,128902,Glendene North East,Glendene North East,51310,Glendene,Glendene,Fine,Null,day,3941651.26446281,1678000.0
2024-06-03,1,128902,Glendene North East,Glendene North East,51310,Glendene,Glendene,Fine,Null,night,3941651.26446281,1678000.0
2024-06-03,1,119000,Rothesay Bay,Rothesay Bay,50720,Rothesay Bay,Rothesay Bay,Mist or Fog,Null,day,3941651.26446281,1678000.0
2024-06-03,1,119000,Rothesay Bay,Rothesay Bay,50720,Rothesay Bay,Rothesay Bay,Mist or Fog,Null,night,3941651.26446281,1678000.0
2024-06-03,1,157200,Rongomai East,Rongomai East,51980,Ōtara,Otara,Mist or Fog,Null,day,3941651.26446281,1678000.0
